User,Timestamp,"Bin1,x","Bin2,x","Bin3,x","Bin4,x","Bin5,x","Bin6,x","Bin7,x","Bin8,x","Bin9,x","Bin10,x","Bin1,y","Bin2,y","Bin3,y","Bin4,y","Bin5,y","Bin6,y","Bin7,y","Bin8,y","Bin9,y","Bin10,y","Bin1,z","Bin2,z","Bin3,z","Bin4,z","Bin5,z","Bin6,z","Bin7,z","Bin8,z","Bin9,z","Bin10,z",TimeDiffPeaks-x,TimeDiffPeaks-y,TimeDiffPeaks-z,AvgAbsDiff-x,AvgAbsDiff-y,AvgAbsDiff-z,AvgAcc-x,AvgAcc-y,AvgAcc-z,StdDev-x,StdDev-y,StdDev-z,AvgResAcc,Label
user-id,1.50958E+12,0.009276438,0.020408163,0.044526902,0.092764378,0.150278293,0.218923933,0.168831169,0.128014842,0.103896104,0.042671614,0.016697588,0.070500928,0.116883117,0.153988868,0.139146568,0.139146568,0.115027829,0.100185529,0.085343228,0.051948052,0.033395176,0.087198516,0.116883117,0.12244898,0.098330241,0.12987013,0.13729128,0.113172542,0.079777365,0.055658627,58.56521739,67.21875,68.63057325,1.502071821,1.39888901,2.325613959,-0.498847296,3.298127353,8.944683493,1.884955144,1.663475973,2.736767944,0.530270977,running
user-id,1.50958E+12,0.009107468,0.010928962,0.029143898,0.061930783,0.098360656,0.209471767,0.191256831,0.162112933,0.118397086,0.069216758,0.003642987,0.016393443,0.081967213,0.160291439,0.156648452,0.163934426,0.151183971,0.10564663,0.091074681,0.051001821,0.058287796,0.116575592,0.191256831,0.092896175,0.122040073,0.142076503,0.138433515,0.0856102,0.034608379,0.014571949,55.26130653,61.32402235,59.44324324,1.678093654,1.523726254,2.734043427,-0.325388007,2.925025203,9.038051418,2.102796951,1.832673203,3.169019684,0.543524133,running
user-id,1.50958E+12,0.014492754,0.027173913,0.052536232,0.079710145,0.115942029,0.166666667,0.206521739,0.150362319,0.137681159,0.041666667,0.02173913,0.09057971,0.143115942,0.14673913,0.157608696,0.135869565,0.108695652,0.086956522,0.067028986,0.025362319,0.010869565,0.038043478,0.168478261,0.201086957,0.179347826,0.170289855,0.115942029,0.06884058,0.027173913,0.018115942,54.8159204,66.22155689,60.64835165,1.634979409,1.541129933,2.355774268,-0.734042486,2.616101666,9.169892712,2.027755403,1.862299999,2.904351463,0.548169335,running
user-id,1.50958E+12,0.007633588,0.019083969,0.026717557,0.066793893,0.095419847,0.146946565,0.183206107,0.188931298,0.16221374,0.072519084,0.030534351,0.032442748,0.074427481,0.15648855,0.154580153,0.16221374,0.108778626,0.104961832,0.09351145,0.055343511,0.020992366,0.09351145,0.15648855,0.125954198,0.152671756,0.164122137,0.127862595,0.089694656,0.045801527,0.019083969,49.73933649,61.98224852,53.98453608,1.593197667,1.384786511,2.620415768,-0.094398178,2.193208214,9.311489193,1.982230581,1.693523179,3.132829842,0.519307089,running
user-id,1.50958E+12,0.01417004,0.04048583,0.082995951,0.129554656,0.155870445,0.17611336,0.174089069,0.113360324,0.072874494,0.034412955,0.016194332,0.034412955,0.141700405,0.155870445,0.143724696,0.188259109,0.159919028,0.0951417,0.04048583,0.016194332,0.016194332,0.070850202,0.190283401,0.157894737,0.182186235,0.165991903,0.107287449,0.062753036,0.022267206,0.016194332,50.20812183,59.81212121,57.37790698,1.709414586,1.577211746,2.608891629,-0.506650114,2.525787971,9.15964959,2.102343193,1.916347747,3.209730333,0.490829563,running
user-id,1.50958E+12,0.013461538,0.023076923,0.076923077,0.115384615,0.190384615,0.173076923,0.157692308,0.130769231,0.084615385,0.026923077,0.017307692,0.048076923,0.119230769,0.096153846,0.161538462,0.211538462,0.151923077,0.096153846,0.061538462,0.025,0.011538462,0.05,0.161538462,0.148076923,0.107692308,0.132692308,0.15,0.125,0.073076923,0.036538462,51.84422111,58.34463277,64.43478261,1.850166227,1.543905818,3.117911353,-0.262365664,2.964097801,9.025663699,2.258316298,1.915013665,3.642544111,0.51834725,running
user-id,1.50958E+12,0.007092199,0.056737589,0.14893617,0.258865248,0.262411348,0.147163121,0.065602837,0.030141844,0.007092199,0.008865248,0.007092199,0.028368794,0.138297872,0.159574468,0.164893617,0.214539007,0.132978723,0.083333333,0.040780142,0.019503546,0.00177305,0.019503546,0.134751773,0.15070922,0.207446809,0.131205674,0.166666667,0.092198582,0.054964539,0.033687943,50.79126214,53.4744898,55.94652406,0.448792655,0.569098786,1.201950184,0.011319316,4.425237047,9.111398034,0.593937399,0.70440361,1.452544813,0.573955554,walking
user-id,1.50958E+12,0.005244755,0.006993007,0.019230769,0.075174825,0.174825175,0.283216783,0.281468531,0.094405594,0.031468531,0.020979021,0.005244755,0.008741259,0.043706294,0.173076923,0.197552448,0.227272727,0.18006993,0.104895105,0.036713287,0.015734266,0.006993007,0.075174825,0.167832168,0.216783217,0.164335664,0.146853147,0.09965035,0.066433566,0.038461538,0.012237762,51.0430622,57.04812834,55.5625,0.461770104,0.558937796,1.342594631,-0.034741862,3.857096452,9.373966964,0.617773958,0.700980701,1.647401704,0.582804836,walking
user-id,1.50958E+12,0.001677852,0.006711409,0.020134228,0.122483221,0.226510067,0.280201342,0.189597315,0.100671141,0.033557047,0.011744966,0.006711409,0.015100671,0.02852349,0.10738255,0.191275168,0.234899329,0.144295302,0.157718121,0.075503356,0.02852349,0.018456376,0.10738255,0.154362416,0.161073826,0.120805369,0.151006711,0.120805369,0.082214765,0.036912752,0.026845638,59.03191489,67.26060606,60.97802198,0.485040881,0.548371112,1.419010405,-0.026301109,3.558440906,9.505669306,0.625547591,0.683930936,1.701889245,0.608096762,walking
user-id,1.50958E+12,0.006896552,0.020689655,0.082758621,0.24137931,0.327586207,0.186206897,0.089655172,0.032758621,0.005172414,0.001724138,0.006896552,0.017241379,0.051724138,0.117241379,0.134482759,0.19137931,0.181034483,0.163793103,0.084482759,0.036206897,0.053448276,0.1,0.151724138,0.112068966,0.118965517,0.125862069,0.105172414,0.124137931,0.063793103,0.031034483,53.62686567,66.12883436,63.3,0.480090205,0.556859352,1.363672419,-0.226683071,4.10180964,9.307511113,0.635877915,0.689762355,1.596005199,0.592784672,walking
user-id,1.50958E+12,0.006722689,0.042016807,0.082352941,0.225210084,0.265546218,0.193277311,0.099159664,0.048739496,0.028571429,0.005042017,0.013445378,0.05210084,0.132773109,0.2,0.221848739,0.189915966,0.124369748,0.047058824,0.008403361,0.005042017,0.03697479,0.117647059,0.146218487,0.157983193,0.102521008,0.122689076,0.122689076,0.094117647,0.062184874,0.031932773,47.62660944,55.39,66.4491018,0.419488154,0.560262278,1.461892312,-0.15799481,3.364304358,9.585559492,0.539673495,0.69719232,1.709819297,0.607182863,walking
user-id,1.50958E+12,0.010238908,0.013651877,0.027303754,0.14334471,0.300341297,0.237201365,0.155290102,0.058020478,0.030716724,0.011945392,0.003412969,0.006825939,0.044368601,0.112627986,0.163822526,0.233788396,0.184300341,0.12116041,0.090443686,0.0221843,0.027303754,0.116040956,0.189419795,0.14334471,0.148464164,0.150170648,0.105802048,0.066552901,0.035836177,0.010238908,49.22522523,56.32989691,69.60509554,0.460181928,0.535824485,1.509141749,-0.147489033,3.083380846,9.70221028,0.618913416,0.674592887,1.82405339,0.599608023,walking
user-id,1.50958E+12,0.003246753,0.003246753,0.003246753,0.019480519,0.107142857,0.274350649,0.293831169,0.183441558,0.087662338,0.019480519,0.00974026,0.00974026,0.058441558,0.189935065,0.211038961,0.266233766,0.165584416,0.064935065,0.016233766,0.00487013,0.107142857,0.155844156,0.167207792,0.142857143,0.13474026,0.103896104,0.112012987,0.037337662,0.032467532,0.00487013,47.67364017,60.81914894,65.60344828,0.533119204,0.624264763,1.767758076,-0.15230912,3.256841338,9.643844481,0.688357102,0.79246819,2.103218629,0.631184482,walking
user-id,1.50958E+12,0.005657709,0.007072136,0.018387553,0.076379066,0.188118812,0.274398868,0.244695898,0.117397454,0.038189533,0.022630835,0.00990099,0.021216407,0.090523338,0.182461103,0.244695898,0.200848656,0.166902405,0.046676096,0.018387553,0.00990099,0.012729844,0.087694484,0.165487977,0.171145686,0.12446959,0.131541726,0.108910891,0.113154173,0.048090523,0.02970297,49.61654135,57.2173913,61.96244131,0.464333859,0.618265853,1.510236257,-0.118578424,3.344285957,9.582767816,0.608718613,0.78737075,1.782347405,0.721711465,walking
user-id,1.50958E+12,0.02828619,0.063227953,0.056572379,0.076539101,0.161397671,0.149750416,0.148086522,0.133111481,0.103161398,0.064891847,0.006655574,0.058236273,0.099833611,0.083194676,0.091514143,0.141430948,0.207986689,0.138103161,0.116472546,0.049916805,0.036605657,0.15640599,0.212978369,0.164725458,0.12312812,0.088186356,0.076539101,0.058236273,0.041597338,0.024958403,49.09292035,58.68947368,54.93137255,2.069641461,1.702646076,3.533312137,-0.197039434,2.495260255,9.952163646,2.519256211,2.056708899,4.312241911,0.653515564,running
user-id,1.50958E+12,0.00792393,0.026941363,0.047543582,0.12836767,0.163232964,0.17274168,0.141045959,0.171156894,0.110935024,0.028526149,0.00792393,0.034865293,0.098256735,0.071315372,0.101426307,0.174326466,0.206022187,0.134706815,0.103011094,0.058637084,0.011093502,0.061806656,0.23296355,0.199683043,0.142630745,0.103011094,0.079239303,0.055467512,0.066561014,0.033280507,47.37903226,57.59803922,58.16831683,1.89949549,1.684454228,3.821431609,-0.157410611,2.527302351,9.91343805,2.282052888,2.097682886,4.628677575,0.680132145,running
user-id,1.50958E+12,0.001572327,0.012578616,0.058176101,0.064465409,0.172955975,0.160377358,0.191823899,0.182389937,0.113207547,0.036163522,0.04245283,0.094339623,0.077044025,0.099056604,0.114779874,0.143081761,0.172955975,0.124213836,0.078616352,0.031446541,0.053459119,0.157232704,0.212264151,0.150943396,0.099056604,0.099056604,0.064465409,0.045597484,0.066037736,0.040880503,48.15447154,53.92727273,60.67525773,1.811539946,1.78241717,3.84714606,0.016949516,2.700435734,9.865781364,2.194890493,2.15151094,4.619545444,0.683469091,running
user-id,1.50958E+12,0.017770598,0.030694669,0.053311793,0.067851373,0.158319871,0.124394184,0.153473344,0.155088853,0.135702746,0.088852989,0.012924071,0.05815832,0.100161551,0.074313409,0.114701131,0.155088853,0.138933764,0.182552504,0.108239095,0.045234249,0.027463651,0.127625202,0.221324717,0.20355412,0.105008078,0.127625202,0.079159935,0.035541195,0.038772213,0.022617124,46.1,52.05,51.30666667,1.848346211,1.97018456,3.599469727,-0.22791331,2.920581479,9.792938085,2.230874881,2.363500608,4.443121248,0.667126668,running
user-id,1.50958E+12,0.03374778,0.053285968,0.104795737,0.177619893,0.122557726,0.138543517,0.161634103,0.092362345,0.090586146,0.017761989,0.023090586,0.110124334,0.062166963,0.060390764,0.120781528,0.119005329,0.136767318,0.174067496,0.131438721,0.051509769,0.019538188,0.101243339,0.209591474,0.204262877,0.163410302,0.088809947,0.072824156,0.062166963,0.046181172,0.019538188,50.26442308,56.31182796,57.33879781,2.18925126,2.173589426,3.489777228,-0.092699529,2.990110679,9.812758017,2.600423751,2.580470081,4.369377589,0.61803548,running
user-id,1.50958E+12,0.014035088,0.043859649,0.094736842,0.114035088,0.142105263,0.107017544,0.09122807,0.152631579,0.138596491,0.087719298,0.003508772,0.019298246,0.077192982,0.128070175,0.075438596,0.129824561,0.166666667,0.19122807,0.101754386,0.071929825,0.005263158,0.036842105,0.140350877,0.214035088,0.194736842,0.115789474,0.101754386,0.073684211,0.057894737,0.045614035,46.74889868,53.95897436,60.98850575,2.497325374,2.209411557,4.356226237,-0.443717475,2.153217276,10.02395844,2.88638833,2.669842726,5.323683637,0.637360242,running
user-id,1.50958E+12,0.020634921,0.055555556,0.112698413,0.152380952,0.133333333,0.176190476,0.142857143,0.146031746,0.052380952,0.006349206,0.015873016,0.044444444,0.080952381,0.1,0.096825397,0.149206349,0.185714286,0.168253968,0.092063492,0.036507937,0.012698413,0.047619048,0.098412698,0.187301587,0.203174603,0.120634921,0.107936508,0.087301587,0.058730159,0.050793651,47.70325203,50.44635193,63.53513514,2.410481358,2.217301248,4.417753217,-0.218244401,1.89810854,10.06149294,2.84767403,2.72476534,5.383981407,0.706273293,running
user-id,1.50958E+12,0.003401361,0.042517007,0.093537415,0.12244898,0.12755102,0.151360544,0.147959184,0.137755102,0.130952381,0.040816327,0.006802721,0.011904762,0.047619048,0.091836735,0.115646259,0.136054422,0.215986395,0.176870748,0.130952381,0.049319728,0.018707483,0.066326531,0.137755102,0.193877551,0.163265306,0.108843537,0.12244898,0.056122449,0.056122449,0.051020408,49.67272727,53.23300971,59.07027027,2.439527095,2.258497219,4.541622433,-0.360616437,1.617999953,10.15399611,2.887134658,2.786386948,5.512588835,0.662558479,running
user-id,1.51035E+12,0.014285714,0.026530612,0.067346939,0.081632653,0.191836735,0.273469388,0.132653061,0.110204082,0.051020408,0.034693878,0.012244898,0.030612245,0.081632653,0.063265306,0.124489796,0.128571429,0.140816327,0.130612245,0.132653061,0.114285714,0.03877551,0.114285714,0.279591837,0.124489796,0.089795918,0.093877551,0.087755102,0.087755102,0.065306122,0.014285714,62.35031847,112.5287356,76.1796875,0.417819583,0.73345612,1.319339201,0.233238127,1.787292169,9.25591686,0.546217555,0.87734232,1.527049434,0.464978019,walking
user-id,1.51035E+12,0.005190311,0.010380623,0.029411765,0.07266436,0.3183391,0.25432526,0.19550173,0.057093426,0.031141869,0.015570934,0.006920415,0.019031142,0.05017301,0.079584775,0.115916955,0.124567474,0.167820069,0.162629758,0.114186851,0.098615917,0.053633218,0.219723183,0.223183391,0.141868512,0.089965398,0.112456747,0.091695502,0.048442907,0.010380623,0.003460208,57.51741294,84.24087591,72.82278481,0.363691621,0.63976552,1.200649328,0.328709401,1.820711446,9.307358976,0.484205723,0.77827682,1.427250559,0.551127928,walking
user-id,1.51035E+12,0.0048,0.0224,0.0704,0.2176,0.2704,0.1744,0.1296,0.0656,0.0208,0.016,0.0048,0.0176,0.0496,0.0736,0.1264,0.1312,0.1472,0.1264,0.1648,0.1104,0.0528,0.1264,0.216,0.144,0.096,0.08,0.0928,0.104,0.0464,0.0288,56.67272727,94.59848485,71.48,0.344208658,0.644286782,1.181107279,0.267431299,1.627998267,9.328618872,0.437214035,0.76562766,1.382942898,0.594704182,walking
user-id,1.51035E+12,0.0048,0.0224,0.0704,0.2176,0.2704,0.1744,0.1296,0.0656,0.0208,0.016,0.0048,0.0176,0.0496,0.0736,0.1264,0.1312,0.1472,0.1264,0.1648,0.1104,0.0528,0.1264,0.216,0.144,0.096,0.08,0.0928,0.104,0.0464,0.0288,56.67272727,94.59848485,71.48,0.344208658,0.644286782,1.181107279,0.267431299,1.627998267,9.328618872,0.437214035,0.76562766,1.382942898,0.594704182,walking
user-id,1.51035E+12,0.003577818,0.017889088,0.059033989,0.091234347,0.171735242,0.254025045,0.180679785,0.085867621,0.064400716,0.055456172,0.005366726,0.017889088,0.04293381,0.107334526,0.137745975,0.141323792,0.148479428,0.152057245,0.141323792,0.076923077,0.008944544,0.064400716,0.169946333,0.218246869,0.134168157,0.08765653,0.093023256,0.109123435,0.075134168,0.023255814,59.80107527,91.88429752,76.18493151,0.320451773,0.63573158,1.172597473,0.145748814,1.477313238,9.36417565,0.409147823,0.760916403,1.379276111,0.532231763,walking
user-id,1.51035E+12,0.028169014,0.051056338,0.176056338,0.25,0.26056338,0.079225352,0.070422535,0.042253521,0.029929577,0.00528169,0.029929577,0.061619718,0.105633803,0.139084507,0.105633803,0.098591549,0.142605634,0.128521127,0.103873239,0.070422535,0.00528169,0.035211268,0.170774648,0.209507042,0.149647887,0.079225352,0.072183099,0.075704225,0.073943662,0.098591549,58.04615385,90.82258065,80,0.320811478,0.737553699,1.225939017,0.018162875,1.636571266,9.337795607,0.42708882,0.854520918,1.419928987,0.541227964,walking
user-id,1.51035E+12,0.028169014,0.051056338,0.176056338,0.25,0.26056338,0.079225352,0.070422535,0.042253521,0.029929577,0.00528169,0.029929577,0.061619718,0.105633803,0.139084507,0.105633803,0.098591549,0.142605634,0.128521127,0.103873239,0.070422535,0.00528169,0.035211268,0.170774648,0.209507042,0.149647887,0.079225352,0.072183099,0.075704225,0.073943662,0.098591549,58.04615385,90.82258065,80,0.320811478,0.737553699,1.225939017,0.018162875,1.636571266,9.337795607,0.42708882,0.854520918,1.419928987,0.541227964,walking
user-id,1.51035E+12,0.015517241,0.04137931,0.044827586,0.146551724,0.225862069,0.194827586,0.174137931,0.065517241,0.053448276,0.027586207,0.017241379,0.032758621,0.075862069,0.082758621,0.129310345,0.125862069,0.127586207,0.153448276,0.132758621,0.10862069,0.022413793,0.065517241,0.203448276,0.186206897,0.112068966,0.072413793,0.093103448,0.103448276,0.087931034,0.037931034,58,88.61538462,73.78343949,0.3140059,0.708701154,1.20062434,0.014507057,1.500112941,9.37113337,0.405754536,0.840254029,1.393111787,0.553095866,walking
user-id,1.51035E+12,0.008912656,0.048128342,0.060606061,0.135472371,0.222816399,0.240641711,0.156862745,0.080213904,0.026737968,0.016042781,0.016042781,0.060606061,0.065953654,0.099821747,0.13368984,0.122994652,0.131907308,0.140819964,0.101604278,0.094474153,0.028520499,0.151515152,0.231729055,0.169340463,0.099821747,0.10516934,0.094474153,0.055258467,0.042780749,0.01426025,56.86294416,85.68461538,78.02797203,0.317646281,0.659697753,1.051491976,0.00713192,1.606857164,9.341769241,0.414959903,0.786149127,1.258104074,0.534174078,walking
user-id,1.51035E+12,0.023529412,0.050420168,0.102521008,0.21512605,0.235294118,0.164705882,0.104201681,0.057142857,0.021848739,0.01512605,0.018487395,0.053781513,0.067226891,0.109243697,0.122689076,0.141176471,0.115966387,0.139495798,0.149579832,0.057142857,0.011764706,0.092436975,0.193277311,0.173109244,0.127731092,0.094117647,0.099159664,0.102521008,0.058823529,0.023529412,60.11616162,89.46212121,79.22,0.343719475,0.670517801,0.982999446,0.104824342,1.917356885,9.282859661,0.448801842,0.795243993,1.157480375,0.566729704,walking
user-id,1.51035E+12,0.016129032,0.037634409,0.125448029,0.274193548,0.247311828,0.150537634,0.082437276,0.043010753,0.014336918,0.003584229,0.017921147,0.03046595,0.091397849,0.11827957,0.096774194,0.116487455,0.127240143,0.14874552,0.139784946,0.071684588,0.012544803,0.071684588,0.209677419,0.189964158,0.127240143,0.093189964,0.091397849,0.094982079,0.055555556,0.035842294,60.67032967,101.6146789,76.43150685,0.317326612,0.75018191,1.129291146,0.159261451,1.780064928,9.321590082,0.4136764,0.88102235,1.344659899,0.532392601,walking
user-id,1.51035E+12,0.016129032,0.037634409,0.125448029,0.274193548,0.247311828,0.150537634,0.082437276,0.043010753,0.014336918,0.003584229,0.017921147,0.03046595,0.091397849,0.11827957,0.096774194,0.116487455,0.127240143,0.14874552,0.139784946,0.071684588,0.012544803,0.071684588,0.209677419,0.189964158,0.127240143,0.093189964,0.091397849,0.094982079,0.055555556,0.035842294,60.67032967,101.6146789,76.43150685,0.317326612,0.75018191,1.129291146,0.159261451,1.780064928,9.321590082,0.4136764,0.88102235,1.344659899,0.532392601,walking
user-id,1.51035E+12,0.003508772,0.024561404,0.094736842,0.115789474,0.173684211,0.270175439,0.163157895,0.070175439,0.033333333,0.033333333,0.01754386,0.052631579,0.050877193,0.096491228,0.147368421,0.131578947,0.142105263,0.178947368,0.128070175,0.043859649,0.033333333,0.105263158,0.210526316,0.201754386,0.119298246,0.085964912,0.126315789,0.068421053,0.028070175,0.010526316,57.35353535,91.71900826,80.42957746,0.301365552,0.675257101,1.064884822,-0.019131604,1.802840571,9.319414052,0.394434943,0.810614427,1.286092986,0.543529421,walking
user-id,1.51035E+12,0.013179572,0.036243822,0.116968699,0.283360791,0.273476112,0.138385502,0.062602965,0.044481054,0.013179572,0.013179572,0.003294893,0.003294893,0.014827018,0.060955519,0.067545305,0.126853377,0.171334432,0.196046129,0.210873147,0.118616145,0.018121911,0.074135091,0.189456343,0.215815486,0.13509061,0.088962109,0.108731466,0.080724876,0.047775947,0.034596376,59.83251232,84.26760563,79.52631579,0.320958877,0.654064204,1.117253711,0.046044263,1.802485081,9.308271883,0.433022524,0.802379139,1.340557848,0.578372024,walking
user-id,1.51035E+12,0.013179572,0.036243822,0.116968699,0.283360791,0.273476112,0.138385502,0.062602965,0.044481054,0.013179572,0.013179572,0.003294893,0.003294893,0.014827018,0.060955519,0.067545305,0.126853377,0.171334432,0.196046129,0.210873147,0.118616145,0.018121911,0.074135091,0.189456343,0.215815486,0.13509061,0.088962109,0.108731466,0.080724876,0.047775947,0.034596376,59.83251232,84.26760563,79.52631579,0.320958877,0.654064204,1.117253711,0.046044263,1.802485081,9.308271883,0.433022524,0.802379139,1.340557848,0.578372024,walking
user-id,1.51035E+12,0.025454545,0.052727273,0.123636364,0.252727273,0.22,0.138181818,0.081818182,0.050909091,0.02,0.025454545,0.005454545,0.012727273,0.034545455,0.06,0.070909091,0.136363636,0.149090909,0.187272727,0.178181818,0.118181818,0.016363636,0.087272727,0.143636364,0.198181818,0.118181818,0.112727273,0.096363636,0.107272727,0.069090909,0.018181818,60.4198895,87.328,71.29220779,0.301401641,0.640922557,1.009539898,0.252334012,1.62219807,9.373232061,0.39139354,0.786071139,1.184118848,0.525678527,walking
user-id,1.51035E+12,0.001718213,0.015463918,0.065292096,0.137457045,0.305841924,0.211340206,0.149484536,0.067010309,0.02233677,0.013745704,0.017182131,0.042955326,0.049828179,0.067010309,0.125429553,0.140893471,0.092783505,0.142611684,0.175257732,0.116838488,0.024054983,0.10652921,0.280068729,0.152920962,0.080756014,0.099656357,0.111683849,0.08419244,0.036082474,0.018900344,62.7027027,94.92622951,75.82352941,0.28164474,0.670911301,1.154068282,0.218779312,1.853793796,9.323394487,0.364141967,0.791570615,1.348030203,0.555791102,walking
